gene	gene_name	zscore	effect_size	pvalue	var_g	pred_perf_r2	pred_perf_pval	pred_perf_qval	n_snps_used	n_snps_in_cov	n_snps_in_model	Pvalue	Pvalue_FDR	Pvalue_bonferroni	Region
ENSG00000185829	ARL17A	-13.7264826205	-0.400065598512	7.04726306551e-43	0.100946042609	0.335132018776	6.48061676893e-10	8.81039306854e-09	37	45	45	7.04726306551e-43	2.50177838825605e-39	2.50177838825605e-39	Brain_Cortex
ENSG00000176681	LRRC37A	-12.8164170158	-0.273425121867	1.32691897823e-37	0.169652702228	0.508070256323	3.77074224566e-16	2.45873540624e-14	28	43	43	1.32691897823e-37	2.35528118635825e-34	4.7105623727165e-34	Brain_Cortex
ENSG00000225190	PLEKHM1	-12.5821429095	-0.431382495791	2.64749361623e-36	0.0690840363711	0.28014595108	2.95169065812e-08	2.65132814557e-07	21	32	32	2.64749361623e-36	3.13286744587217e-33	9.3986023376165e-33	Brain_Cortex
ENSG00000238083	LRRC37A2	-10.9612693108	-0.191531409807	5.86706321143e-28	0.27323875081	0.631398201871	4.36180923997e-22	1.27986490503e-19	33	53	53	5.86706321143e-28	5.20701860014413e-25	2.08280744005765e-24	Brain_Cortex
ENSG00000136235	GPNMB	8.83154981779	0.162253446822	1.03235198947e-18	0.200455251641	0.317846422296	2.21996214172e-09	2.67148145925e-08	37	37	37	1.03235198947e-18	7.329699125237e-16	3.6648495626185e-15	Brain_Cortex
ENSG00000136243	NUPL2	7.99410686875	0.180320396556	1.3051651548e-15	0.151935238344	0.270994404387	5.42825496602e-08	4.56168112762e-07	16	16	16	1.3051651548e-15	7.626451927125e-13	4.63333629954e-12	Brain_Cortex
ENSG00000004468	CD38	-7.97663166147	-0.291600549228	1.50380742225e-15	0.0499442244641	0.0523324997571	0.0249700130317	0.0293083058474	13	14	14	1.50380742225e-15	7.626451927125e-13	5.3385163489875e-12	Brain_Cortex
ENSG00000103510	KAT8	-7.24081685015	-0.114338524422	4.45990344277e-13	0.30134285645	0.309650517388	3.93966632266e-09	4.3898639998e-08	38	59	59	4.45990344277e-13	1.97908215272919e-10	1.58326572218335e-09	Brain_Cortex
ENSG00000117280	RAB7L1	6.06140353908	0.0911568800641	1.34938805595e-09	0.3634105421	0.118933033056	0.000579730461788	0.00141168089201	77	90	90	1.34938805595e-09	5.32258622069167e-07	4.7903275986225e-06	Brain_Cortex
ENSG00000228696	ARL17B	5.85183193477	0.206782099265	4.86187793951e-09	0.0697556086206	0.173813737139	2.38492438905e-05	9.619202768e-05	23	35	35	4.86187793951e-09	1.63588346110736e-06	1.72596666852605e-05	Brain_Cortex
ENSG00000108379	WNT3	-5.84489316853	-0.0849230953946	5.06893466822e-09	0.373739775467	0.593702814804	4.36568091637e-20	9.60750714439e-18	13	16	16	5.06893466822e-09	1.63588346110736e-06	1.7994718072181e-05	Brain_Cortex
ENSG00000214871	AC005082.1	5.32583123505	0.0988800366496	1.00492404161e-07	0.199837551314	0.124654824718	0.000418165434727	0.00108185414825	66	71	71	1.00492404161e-07	2.89876177587692e-05	0.00035674803477155	Brain_Cortex
ENSG00000145214	DGKQ	5.31586498658	0.123270353925	1.0615183968e-07	0.134705081527	0.230527180885	7.41229634692e-07	4.43868327322e-06	17	17	17	1.0615183968e-07	2.89876177587692e-05	0.000376839030864	Brain_Cortex
ENSG00000130332	LSM7	-5.09560153004	-0.202191154694	3.47635647178e-07	0.0530197046295	0.0853117453329	0.00388236659788	0.00690763618811	13	17	17	3.47635647178e-07	8.81504676772786e-05	0.0012341065474819	Brain_Cortex
ENSG00000213658	LAT	-5.07508277331	-0.216661211101	3.87327355474e-07	0.0485229545721	0.0727004022069	0.00789303299662	0.0120888128858	13	19	19	3.87327355474e-07	9.16674741288467e-05	0.0013750121119327	Brain_Cortex
ENSG00000164615	CAMLG	-5.0164642488	-0.0624771830545	5.26310645688e-07	0.319320810488	0.439302379846	1.89448530981e-13	6.06425235129e-12	20	25	25	5.26310645688e-07	0.000116775174512025	0.0018684027921924	Brain_Cortex
ENSG00000178149	DALRD3	4.85714292526	1.61391473728	1.19091633999e-06	0.000529106369814	0.0540362480082	0.0226620718262	0.0272153769607	1	1	1	1.19091633999e-06	0.000248691353350853	0.0042277530069645	Brain_Cortex
