gene	gene_name	zscore	effect_size	pvalue	var_g	pred_perf_r2	pred_perf_pval	pred_perf_qval	n_snps_used	n_snps_in_cov	n_snps_in_model	Pvalue	Pvalue_FDR	Pvalue_bonferroni	Region
ENSG00000238083	LRRC37A2	-14.1780796255	-0.710951512931	1.25226703493e-45	0.0392157419502	0.422094663499	5.31283137994e-11	3.0795422865e-09	14	30	30	1.25226703493e-45	3.11939718401063e-42	3.11939718401063e-42	Brain_Hippocampus
ENSG00000176681	LRRC37A	-10.5300445742	-0.544317282036	6.28047340064e-26	0.036162308138	0.520120727139	3.11599669815e-14	4.28127710318e-12	7	22	22	6.28047340064e-26	7.82232962049712e-23	1.56446592409942e-22	Brain_Hippocampus
ENSG00000136235	GPNMB	7.40248809488	0.201982150065	1.33656179915e-13	0.084025812804	0.126372808805	0.00112694031157	0.00429222095922	15	15	15	1.33656179915e-13	1.05262385675933e-10	3.32937544168265e-10	Brain_Hippocampus
ENSG00000136243	NUPL2	7.37125567251	0.154317586951	1.6902831903e-13	0.115056558606	0.180650818093	7.65074282511e-05	0.000545808599089	27	27	27	1.6902831903e-13	1.05262385675933e-10	4.2104954270373e-10	Brain_Hippocampus
ENSG00000145214	DGKQ	-5.77313549076	-0.130749900985	7.78098237973e-09	0.174258242321	0.226173409536	7.23100396476e-06	8.10421062148e-05	35	42	42	7.78098237973e-09	3.87648542158149e-06	1.93824271079074e-05	Brain_Hippocampus
ENSG00000185829	ARL17A	-5.62072847716	-0.122914482226	1.90153929246e-08	0.17709024221	0.314959826519	5.03993908081e-08	1.22676943954e-06	37	58	58	1.90153929246e-08	7.8945572958631e-06	4.73673437751786e-05	Brain_Hippocampus
ENSG00000099365	STX1B	-5.43721825391	-0.215040984232	5.41188308727e-08	0.0502819904048	0.0840453059285	0.00865896881088	0.0190191063474	14	14	14	5.41188308727e-08	1.9258572529128e-05	0.000134810007703896	Brain_Hippocampus
ENSG00000102870	ZNF629	-5.40517234802	-3.46380899662	6.47461056886e-08	0.000171838639622	0.0883881461618	0.00703124082234	0.0163843426943	1	1	1	6.47461056886e-08	2.01603186587878e-05	0.000161282549270303	Brain_Hippocampus
ENSG00000108379	WNT3	-5.35935629453	-0.1681289276	8.35189976102e-08	0.0755544062468	0.207460225142	1.93232379116e-05	0.000177875022671	16	21	21	8.35189976102e-08	2.31162025607787e-05	0.000208045823047008	Brain_Hippocampus
ENSG00000103510	KAT8	-5.23243438634	-0.0905503962862	1.67292044427e-07	0.207550628374	0.22064255792	9.68839716355e-06	0.00010217199701	32	35	35	1.67292044427e-07	4.16724482667657e-05	0.000416724482667657	Brain_Hippocampus
ENSG00000164615	CAMLG	-5.17377817788	-0.0795397791557	2.29407157488e-07	0.225527408696	0.390063960791	4.64399120376e-10	2.2087008552e-08	19	20	20	2.29407157488e-07	5.19502935729644e-05	0.000571453229302608	Brain_Hippocampus
ENSG00000196118	C16orf93	4.76596577448	0.128741082931	1.87951164852e-06	0.104407113273	0.0947184820831	0.00518989371171	0.0132596469531	30	33	33	1.87951164852e-06	0.00039015529303861	0.00468186351646332	Brain_Hippocampus
ENSG00000164048	ZNF589	4.73964721928	1.55663551243	2.14090636943e-06	0.000652048619651	0.128650547814	0.00100876177702	0.00392265719982	3	3	3	2.14090636943e-06	0.000410230597403856	0.00533299776625013	Brain_Hippocampus
ENSG00000187010	RHD	-4.56479945133	-0.117329143254	4.99972065846e-06	0.155706536453	0.37546066148	1.20384449584e-09	4.96344289217e-08	18	27	27	4.99972065846e-06	0.000889593154301704	0.0124543041602239	Brain_Hippocampus
ENSG00000162877	PM20D1	-4.30967721846	-0.0772703168988	1.63492998627e-05	0.19282182052	0.30405563493	9.55971106543e-08	2.08610401267e-06	26	26	26	1.63492998627e-05	0.00271507373053238	0.0407261059579857	Brain_Hippocampus
ENSG00000138722	MMRN1	4.28961376703	0.0716772802452	1.78984110604e-05	0.232692601676	0.0863475461354	0.00775399854831	0.0175825770638	47	53	53	1.78984110604e-05	0.00278655887196603	0.0445849419514564	Brain_Hippocampus
